period,flowCode,flowDesc,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,tradeValue,primaryValue,qty,qtyUnitCode,qtyUnitAbbr,year,flow,sector
2019,X,Export,97,European Union,4,Afghanistan,72,Iron and steel,,1229121.613,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,8,Albania,72,Iron and steel,,58028241.165,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,10,Antarctica,72,Iron and steel,,12206.519,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,12,Algeria,72,Iron and steel,,758299912.91,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,20,Andorra,72,Iron and steel,,5244218.119,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,24,Angola,72,Iron and steel,,38282806.932,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,28,Antigua and Barbuda,72,Iron and steel,,186956.602,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,31,Azerbaijan,72,Iron and steel,,51527891.977,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,32,Argentina,72,Iron and steel,,97975703.06,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,36,Australia,72,Iron and steel,,227614235.052,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,44,Bahamas,72,Iron and steel,,745306.091,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,48,Bahrain,72,Iron and steel,,5981168.67,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,50,Bangladesh,72,Iron and steel,,429603749.724,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,51,Armenia,72,Iron and steel,,457283.942,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,52,Barbados,72,Iron and steel,,4088747.467,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,60,Bermuda,72,Iron and steel,,225119.461,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,64,Bhutan,72,Iron and steel,,11363.803,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,68,Bolivia (Plurinational State of),72,Iron and steel,,2437840.086,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,70,Bosnia Herzegovina,72,Iron and steel,,212984160.534,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,72,Botswana,72,Iron and steel,,22386.266,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,76,Brazil,72,Iron and steel,,499525611.581,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,84,Belize,72,Iron and steel,,379654.419,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,92,Br. Virgin Isds,72,Iron and steel,,67213.636,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,96,Brunei Darussalam,72,Iron and steel,,1465508.63,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,104,Myanmar,72,Iron and steel,,230349.227,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,108,Burundi,72,Iron and steel,,46728.798,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,112,Belarus,72,Iron and steel,,113864818.426,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,116,Cambodia,72,Iron and steel,,87475.764,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,120,Cameroon,72,Iron and steel,,10145685.64,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,124,Canada,72,Iron and steel,,839747448.419,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,132,Cabo Verde,72,Iron and steel,,14226048.47,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,136,Cayman Isds,72,Iron and steel,,41015.561,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,140,Central African Rep.,72,Iron and steel,,417276.731,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,144,Sri Lanka,72,Iron and steel,,8725315.503,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,148,Chad,72,Iron and steel,,344355.453,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,152,Chile,72,Iron and steel,,117442239.538,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,156,China,72,Iron and steel,,2157106304.641,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,170,Colombia,72,Iron and steel,,101494884.963,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,174,Comoros,72,Iron and steel,,23260.319,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,178,Congo,72,Iron and steel,,1927864.539,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,180,Dem. Rep. of the Congo,72,Iron and steel,,1647232.107,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,188,Costa Rica,72,Iron and steel,,15229671.232,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,192,Cuba,72,Iron and steel,,47746527.874,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,204,Benin,72,Iron and steel,,1581675.926,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,214,Dominican Rep.,72,Iron and steel,,37592930.995,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,218,Ecuador,72,Iron and steel,,75189306.72,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,222,El Salvador,72,Iron and steel,,3077410.435,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,226,Equatorial Guinea,72,Iron and steel,,5701966.507,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,231,Ethiopia,72,Iron and steel,,7192499.228,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,232,Eritrea,72,Iron and steel,,41069.28,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,234,Faroe Isds,72,Iron and steel,,4942633.047,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,238,Falkland Isds (Malvinas),72,Iron and steel,,915769.846,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,242,Fiji,72,Iron and steel,,35426.549,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,258,French Polynesia,72,Iron and steel,,2732701.332,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,260,Fr. South Antarctic Terr.,72,Iron and steel,,3455.921,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,262,Djibouti,72,Iron and steel,,2617035.414,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,266,Gabon,72,Iron and steel,,3169643.687,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,268,Georgia,72,Iron and steel,,6774665.163,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,270,Gambia,72,Iron and steel,,209366.37,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,275,State of Palestine,72,Iron and steel,,55638.315,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,288,Ghana,72,Iron and steel,,28769724.961,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,292,Gibraltar,72,Iron and steel,,2333540.208,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,304,Greenland,72,Iron and steel,,4768684.273,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,308,Grenada,72,Iron and steel,,265957.077,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,320,Guatemala,72,Iron and steel,,6875127.491,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,324,Guinea,72,Iron and steel,,4237055.5,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,328,Guyana,72,Iron and steel,,4528290.715,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,332,Haiti,72,Iron and steel,,606819.678,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,340,Honduras,72,Iron and steel,,5154594.715,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,344,"China, Hong Kong SAR",72,Iron and steel,,85356833.603,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,352,Iceland,72,Iron and steel,,25346256.852,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,360,Indonesia,72,Iron and steel,,292558912.485,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,364,Iran,72,Iron and steel,,28136666.919,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,368,Iraq,72,Iron and steel,,5296871.674,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,376,Israel,72,Iron and steel,,263477417.109,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,384,Côte d'Ivoire,72,Iron and steel,,22259446.714,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,388,Jamaica,72,Iron and steel,,965496.835,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,392,Japan,72,Iron and steel,,330514268.655,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,398,Kazakhstan,72,Iron and steel,,20640611.803,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,400,Jordan,72,Iron and steel,,17798552.056,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,404,Kenya,72,Iron and steel,,22013477.574,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,408,Dem. People's Rep. of Korea,72,Iron and steel,,1911.5,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,410,Rep. of Korea,72,Iron and steel,,674124256.73,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,414,Kuwait,72,Iron and steel,,23097620.612,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,417,Kyrgyzstan,72,Iron and steel,,747447.016,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,418,Lao People's Dem. Rep.,72,Iron and steel,,89550.66,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,422,Lebanon,72,Iron and steel,,33629853.488,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,430,Liberia,72,Iron and steel,,180149.959,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,434,Libya,72,Iron and steel,,7300118.491,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,446,"China, Macao SAR",72,Iron and steel,,172825.152,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,450,Madagascar,72,Iron and steel,,3966701.3,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,454,Malawi,72,Iron and steel,,161588.932,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,458,Malaysia,72,Iron and steel,,308161629.582,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,462,Maldives,72,Iron and steel,,66645.11,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,466,Mali,72,Iron and steel,,3293921.429,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,478,Mauritania,72,Iron and steel,,7775898.55,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,480,Mauritius,72,Iron and steel,,2754117.299,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,484,Mexico,72,Iron and steel,,1276049763.656,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,490,"Other Asia, nes",72,Iron and steel,,389386783.061,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,496,Mongolia,72,Iron and steel,,709591.922,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,498,Rep. of Moldova,72,Iron and steel,,70534055.671,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,499,Montenegro,72,Iron and steel,,6916242.656,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,500,Montserrat,72,Iron and steel,,60187.641,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,504,Morocco,72,Iron and steel,,785392059.016,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,508,Mozambique,72,Iron and steel,,1906863.775,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,512,Oman,72,Iron and steel,,15347112.115,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,516,Namibia,72,Iron and steel,,2106461.124,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,524,Nepal,72,Iron and steel,,472126.049,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,531,Curaçao,72,Iron and steel,,4183063.448,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,533,Aruba,72,Iron and steel,,1226914.658,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,534,Sint Maarten,72,Iron and steel,,2600129.603,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,535,Bonaire,72,Iron and steel,,1239638.223,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,540,New Caledonia,72,Iron and steel,,9108703.391,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,548,Vanuatu,72,Iron and steel,,22.383,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,554,New Zealand,72,Iron and steel,,28504361.031,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,558,Nicaragua,72,Iron and steel,,487309.495,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,562,Niger,72,Iron and steel,,809118.644,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,566,Nigeria,72,Iron and steel,,47360188.8,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,577,"Other Africa, nes",72,Iron and steel,,2757959.326,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,579,Norway,72,Iron and steel,,685699164.948,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,584,Marshall Isds,72,Iron and steel,,49305.071,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,586,Pakistan,72,Iron and steel,,647421245.324,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,591,Panama,72,Iron and steel,,5681076.538,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,598,Papua New Guinea,72,Iron and steel,,4977.959,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,600,Paraguay,72,Iron and steel,,13065124.221,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,604,Peru,72,Iron and steel,,56932033.74,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,608,Philippines,72,Iron and steel,,42548815.844,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,624,Guinea-Bissau,72,Iron and steel,,839873.879,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,626,Timor-Leste,72,Iron and steel,,111025.942,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,634,Qatar,72,Iron and steel,,26069913.075,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,643,Russian Federation,72,Iron and steel,,783157943.687,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,646,Rwanda,72,Iron and steel,,219515.9,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,652,Saint Barthélemy,72,Iron and steel,,144650.666,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,654,Saint Helena,72,Iron and steel,,29650.639,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,659,Saint Kitts and Nevis,72,Iron and steel,,11211.599,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,660,Anguilla,72,Iron and steel,,1960.743,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,662,Saint Lucia,72,Iron and steel,,737945.471,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,666,Saint Pierre and Miquelon,72,Iron and steel,,42869.985,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,670,Saint Vincent and the Grenadines,72,Iron and steel,,240408.106,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,674,San Marino,72,Iron and steel,,2029695.582,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,678,Sao Tome and Principe,72,Iron and steel,,642182.435,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,682,Saudi Arabia,72,Iron and steel,,155707744.481,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,686,Senegal,72,Iron and steel,,15235122.589,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,688,Serbia,72,Iron and steel,,385190285.391,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,690,Seychelles,72,Iron and steel,,4612528.792,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,694,Sierra Leone,72,Iron and steel,,1286903.092,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,699,India,72,Iron and steel,,1729947134.496,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,702,Singapore,72,Iron and steel,,189917967.764,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,704,Viet Nam,72,Iron and steel,,206430918.294,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,706,Somalia,72,Iron and steel,,167212.638,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,710,South Africa,72,Iron and steel,,364102998.025,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,716,Zimbabwe,72,Iron and steel,,111639.233,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,728,South Sudan,72,Iron and steel,,29944.974,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,729,Sudan,72,Iron and steel,,1496568.273,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,740,Suriname,72,Iron and steel,,2771784.129,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,757,Switzerland,72,Iron and steel,,2302387831.774,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,760,Syria,72,Iron and steel,,12226669.418,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,762,Tajikistan,72,Iron and steel,,1582457.089,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,764,Thailand,72,Iron and steel,,168906130.945,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,768,Togo,72,Iron and steel,,1166582.647,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,780,Trinidad and Tobago,72,Iron and steel,,8187883.961,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,784,United Arab Emirates,72,Iron and steel,,302922013.389,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,788,Tunisia,72,Iron and steel,,241175422.724,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,792,Türkiye,72,Iron and steel,,6310926832.921,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,795,Turkmenistan,72,Iron and steel,,2108383.816,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,796,Turks and Caicos Isds,72,Iron and steel,,22738.797,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,800,Uganda,72,Iron and steel,,567281.389,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,804,Ukraine,72,Iron and steel,,333534177.399,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,807,North Macedonia,72,Iron and steel,,203749642.813,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,818,Egypt,72,Iron and steel,,918630050.331,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,834,United Rep. of Tanzania,72,Iron and steel,,37446853.419,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,837,Bunkers,72,Iron and steel,,1595383.219,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,839,Special Categories,72,Iron and steel,,142331111.725,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,842,USA,72,Iron and steel,,4290955260.877,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,854,Burkina Faso,72,Iron and steel,,5693992.595,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,858,Uruguay,72,Iron and steel,,4720414.411,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,860,Uzbekistan,72,Iron and steel,,6391593.993,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,862,Venezuela,72,Iron and steel,,3317580.164,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,876,Wallis and Futuna Isds,72,Iron and steel,,73966.56,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,887,Yemen,72,Iron and steel,,2858878.265,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,894,Zambia,72,Iron and steel,,135098.76,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,899,"Areas, nes",72,Iron and steel,,1149433.982,0.0,-1,N/A,2019,Export,iron_steel_72
2019,X,Export,97,European Union,4,Afghanistan,73,Iron or steel articles,,1549029.334,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,8,Albania,73,Iron or steel articles,,77312696.038,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,10,Antarctica,73,Iron or steel articles,,295343.598,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,12,Algeria,73,Iron or steel articles,,609246910.444,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,16,American Samoa,73,Iron or steel articles,,27246.715,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,20,Andorra,73,Iron or steel articles,,21403806.314,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,24,Angola,73,Iron or steel articles,,172868897.33,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,28,Antigua and Barbuda,73,Iron or steel articles,,4064035.617,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,31,Azerbaijan,73,Iron or steel articles,,124278818.064,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,32,Argentina,73,Iron or steel articles,,160399964.262,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,36,Australia,73,Iron or steel articles,,594981517.298,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,44,Bahamas,73,Iron or steel articles,,16116626.44,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,48,Bahrain,73,Iron or steel articles,,62790441.109,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,50,Bangladesh,73,Iron or steel articles,,43210712.025,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,51,Armenia,73,Iron or steel articles,,10994044.88,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,52,Barbados,73,Iron or steel articles,,5831866.836,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,60,Bermuda,73,Iron or steel articles,,6792982.216,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,64,Bhutan,73,Iron or steel articles,,330306.821,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,68,Bolivia (Plurinational State of),73,Iron or steel articles,,25333002.813,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,70,Bosnia Herzegovina,73,Iron or steel articles,,173524597.922,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,72,Botswana,73,Iron or steel articles,,23817111.375,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,76,Brazil,73,Iron or steel articles,,832896197.896,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,84,Belize,73,Iron or steel articles,,2257554.71,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,86,Br. Indian Ocean Terr.,73,Iron or steel articles,,9046.053,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,90,Solomon Isds,73,Iron or steel articles,,284529.296,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,92,Br. Virgin Isds,73,Iron or steel articles,,2423253.144,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,96,Brunei Darussalam,73,Iron or steel articles,,39270237.898,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,104,Myanmar,73,Iron or steel articles,,12052653.496,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,108,Burundi,73,Iron or steel articles,,522464.091,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,112,Belarus,73,Iron or steel articles,,185221402.341,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,116,Cambodia,73,Iron or steel articles,,7096271.747,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,120,Cameroon,73,Iron or steel articles,,39504212.037,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,124,Canada,73,Iron or steel articles,,933702335.021,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,132,Cabo Verde,73,Iron or steel articles,,22822136.249,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,136,Cayman Isds,73,Iron or steel articles,,988196.462,0.0,-1,N/A,2019,Export,iron_steel_73
2019,X,Export,97,European Union,140,Central African Rep.,73,Iron or steel articles,,1854547.084,0.0,-1,N/A,2019,Export,iron_steel_73
