period,flow,sector,hs6,primaryValue,quantity_kg
2020,Import,iron_steel_72,720839,23001790,47968039
2020,Import,iron_steel_72,720840,924293,907371
2020,Import,iron_steel_72,720851,7994177,9976826
2020,Import,iron_steel_72,720852,1476620,1384439
2020,Import,iron_steel_72,720853,334643,423247
2020,Import,iron_steel_72,720854,125648,136466
2020,Import,iron_steel_72,720890,69545,60134
2020,Import,iron_steel_72,720915,38946,48596
2020,Import,iron_steel_72,720916,14931263,22744533
2020,Import,iron_steel_72,720917,6209737,9813532
2020,Import,iron_steel_72,720918,3181916,3473039
2020,Import,iron_steel_72,720925,14064,8072
2020,Import,iron_steel_72,720926,227124,286602
2020,Import,iron_steel_72,720927,93729,165700
2020,Import,iron_steel_72,720928,15384,17982
2020,Import,iron_steel_72,720990,59544,69205
2020,Import,iron_steel_72,721011,1242834,1416050
2020,Import,iron_steel_72,721012,338672213,379404467
2020,Import,iron_steel_72,721020,8965,1867
2020,Import,iron_steel_72,721030,847633,843169
2020,Import,iron_steel_72,721049,30654430,38247112
2020,Import,iron_steel_72,721050,27613502,29107384
2020,Import,iron_steel_72,721061,2727786,3860076
2020,Import,iron_steel_72,721069,1732998,2162877
2020,Import,iron_steel_72,721070,8378733,4363567
2020,Import,iron_steel_72,721090,170422,45427
2020,Import,iron_steel_72,721113,18118,16500
2020,Import,iron_steel_72,721210,3737298,2582598
2020,Import,iron_steel_72,721220,2229549,1682875
2020,Import,iron_steel_72,721230,12543203,18878911
2020,Import,iron_steel_72,721240,32887010,17488269
2020,Import,iron_steel_72,721250,9477075,4791482
2020,Import,iron_steel_72,721260,4561878,872622
2020,Import,iron_steel_72,721310,617876,1366660
2020,Import,iron_steel_72,721320,26797756,35891015
2020,Import,iron_steel_72,721391,23386620,35095785
2020,Import,iron_steel_72,721399,8711479,10124805
2020,Import,iron_steel_72,721420,70275218,167659812
2020,Import,iron_steel_72,721510,24916550,4232967
2020,Import,iron_steel_72,721550,10843404,8469661
2020,Import,iron_steel_72,721590,4355903,3839958
2020,Import,iron_steel_72,721610,925373,847149
2020,Import,iron_steel_72,721621,5173,7736
2020,Import,iron_steel_72,721631,945216,729745
2020,Import,iron_steel_72,721632,4304954,9190883
2020,Import,iron_steel_72,721633,8144293,9508794
2020,Import,iron_steel_72,721640,121691,168205
2020,Import,iron_steel_72,721650,27194445,23372034
2020,Import,iron_steel_72,721661,6279487,3830986
2020,Import,iron_steel_72,721669,3863137,740171
2020,Import,iron_steel_72,721691,4491147,2554967
2020,Import,iron_steel_72,721699,240566,41596
2020,Import,iron_steel_72,721710,18926822,12774663
2020,Import,iron_steel_72,721720,11526871,5297322
2020,Import,iron_steel_72,721810,4891388,71750
2020,Import,iron_steel_72,721911,5677733,1851573
2020,Import,iron_steel_72,721931,9556515,3111660
2020,Import,iron_steel_72,722100,51439140,8876188
2020,Import,iron_steel_72,722300,22645006,1914862
2020,Import,iron_steel_72,722410,2812407,629463
2020,Import,iron_steel_72,722511,398782,242617
2020,Import,iron_steel_72,722530,87171675,109256150
2020,Import,iron_steel_72,722550,36826315,45928020
2020,Import,iron_steel_73,730110,29585684,27806541
2020,Import,iron_steel_73,730120,3249677,295354
2020,Import,iron_steel_73,730210,11690717,16023756
2020,Import,iron_steel_73,730230,1610286,346342
2020,Import,iron_steel_73,730290,828548,224184
2020,Import,iron_steel_73,730300,2556517,1629007
2020,Import,iron_steel_73,730419,104837859,69902271
2020,Import,iron_steel_73,730439,23451708,16616368
2020,Import,iron_steel_73,730511,5756479,2714914
2020,Import,iron_steel_73,730512,9837218,9185568
2020,Import,iron_steel_73,730519,1232284,474817
2020,Import,iron_steel_73,730520,1541254,1648563
2020,Import,iron_steel_73,730531,6406492,2186003
2020,Import,iron_steel_73,730539,160977,39598
2020,Import,iron_steel_73,730590,533860,370954
2020,Import,iron_steel_73,730619,3404601,2113190
2020,Import,iron_steel_73,730630,23406778,14449426
2020,Import,iron_steel_73,730721,26508484,2069274
2020,Import,iron_steel_73,730791,48376441,23592720
2020,Import,iron_steel_73,730810,8446325,1880655
2020,Import,iron_steel_73,730820,146008559,62086246
2020,Import,iron_steel_73,730830,47705723,3006875
2020,Import,iron_steel_73,730840,73594373,23713098
2020,Import,iron_steel_73,730890,449942014,120434670
2020,Import,iron_steel_73,730900,85042976,7653948
2020,Import,iron_steel_73,731010,25287843,3127891
2020,Import,iron_steel_73,731021,8113454,1434502
2020,Import,iron_steel_73,731029,25651032,5329724
2020,Import,iron_steel_73,731100,30059789,6873044
2020,Import,iron_steel_73,731815,321760457,44617754
2020,Import,iron_steel_73,731816,144768395,8006455
2020,Import,iron_steel_73,731822,33189591,2023530
2020,Import,iron_steel_73,731823,8841519,604684
2020,Import,iron_steel_73,732690,729506241,99074170
2021,Export,aluminum_76,760110,1291197,319442
2021,Export,aluminum_76,760120,26497473,7697423
2021,Export,aluminum_76,760310,5066193,592635
2021,Export,aluminum_76,760320,243146,19870
2021,Export,aluminum_76,760410,3957884,224493
2021,Export,aluminum_76,760421,2432995,193306
2021,Export,aluminum_76,760429,23013543,1957050
2021,Export,aluminum_76,760511,24155,2311
2021,Export,aluminum_76,760519,4091636,577761
2021,Export,aluminum_76,760521,8215548,15088
2021,Export,aluminum_76,760529,6643799,1240919
2021,Export,aluminum_76,760611,4912473,567059
2021,Export,aluminum_76,760612,75226757,5337224
2021,Export,aluminum_76,760691,442384,55655
2021,Export,aluminum_76,760692,2519792,283503
2021,Export,aluminum_76,760711,9793045,1915549
2021,Export,aluminum_76,760719,5999053,242144
2021,Export,aluminum_76,760720,19617678,1856083
2021,Export,aluminum_76,760810,327161,46853
2021,Export,aluminum_76,760820,12339471,1499718
2021,Export,aluminum_76,760900,10012064,333149
2021,Export,aluminum_76,761010,2819865,288627
2021,Export,aluminum_76,761100,1623952,46969
2021,Export,aluminum_76,761210,1437622,96595
2021,Export,aluminum_76,761290,14088004,1329156
2021,Export,aluminum_76,761300,20322333,384064
2021,Export,aluminum_76,761410,22924,5725
2021,Export,aluminum_76,761490,4239256,186656
2021,Export,aluminum_76,761610,16487571,317715
2021,Export,aluminum_76,761691,2303608,234895
2021,Export,aluminum_76,761699,141155408,6206713
2021,Export,cement_2523,250700,146097241,524421874
2021,Export,cement_2523,252310,104040,145319
2021,Export,cement_2523,252321,223456,411434
2021,Export,cement_2523,252329,73827,312617
2021,Export,cement_2523,252330,71946,123000
2021,Export,cement_2523,252390,684872,1604683
2021,Export,fertilizers,280800,672808,339797
2021,Export,fertilizers,281410,29082004,42351888
2021,Export,fertilizers,281420,4110190,2513226
2021,Export,fertilizers,283421,135260,79376
2021,Export,fertilizers,310210,8878740,10664326
2021,Export,fertilizers,310221,1228723,2424825
2021,Export,fertilizers,310229,35388,21556
2021,Export,fertilizers,310240,2665,28000
2021,Export,fertilizers,310250,11908,2080
2021,Export,fertilizers,310260,53187,121000
2021,Export,fertilizers,310280,109459,43053
2021,Export,fertilizers,310290,833334,249111
2021,Export,fertilizers,310510,10296725,2079606
2021,Export,fertilizers,310520,6644901,4795750
2021,Export,fertilizers,310530,188272,282000
2021,Export,fertilizers,310540,42628,19096
2021,Export,fertilizers,310551,388292,145000
2021,Export,fertilizers,310559,999130,238711
2021,Export,fertilizers,310590,9724836,2131258
2021,Export,hydrogen_2804,280410,21102,3047
2021,Export,iron_steel_72,260112,96300755,1294088385
2021,Export,iron_steel_72,720110,58824,100434
2021,Export,iron_steel_72,720120,4735,54595
2021,Export,iron_steel_72,720150,2505,1011
2021,Export,iron_steel_72,720211,6930,3094
2021,Export,iron_steel_72,720241,2903,4121
2021,Export,iron_steel_72,720310,30358,9644130
2021,Export,iron_steel_72,720390,144802268,269473192
2021,Export,iron_steel_72,720510,5270306,346998
2021,Export,iron_steel_72,720521,30677272,4407655
2021,Export,iron_steel_72,720529,17096728,16234059
2021,Export,iron_steel_72,720610,353967,25900
2021,Export,iron_steel_72,720810,135669,149522
2021,Export,iron_steel_72,720825,117479,149823
2021,Export,iron_steel_72,720826,10000,10596
2021,Export,iron_steel_72,720827,344714,466918
2021,Export,iron_steel_72,720837,4478,8324
2021,Export,iron_steel_72,720839,7958,12780
2021,Export,iron_steel_72,720840,2780,2791
2021,Export,iron_steel_72,720851,185717,146355
2021,Export,iron_steel_72,720852,7091,881
2021,Export,iron_steel_72,720853,6213,1134
2021,Export,iron_steel_72,720854,37018,15903
2021,Export,iron_steel_72,720890,248148,24351
2021,Export,iron_steel_72,720915,29183,24330
2021,Export,iron_steel_72,720916,75788,56811
2021,Export,iron_steel_72,720917,1276165,645104
2021,Export,iron_steel_72,720918,253332,41683
2021,Export,iron_steel_72,720925,2736,4126
2021,Export,iron_steel_72,720926,31092,14474
2021,Export,iron_steel_72,720928,16416,25479
2021,Export,iron_steel_72,720990,376456,78622
2021,Export,iron_steel_72,721011,139841,146905
2021,Export,iron_steel_72,721012,451115,825496
2021,Export,iron_steel_72,721020,1595035,185546
2021,Export,iron_steel_72,721030,1906778,1207499
2021,Export,iron_steel_72,721041,61614,32114
2021,Export,iron_steel_72,721049,2738529,2462391
2021,Export,iron_steel_72,721050,3904826,3442395
2021,Export,iron_steel_72,721061,451574,385227
2021,Export,iron_steel_72,721069,20548,10459
2021,Export,iron_steel_72,721070,87764,14932
2021,Export,iron_steel_72,721090,650640,170716
2021,Export,iron_steel_72,721210,141621,67411
2021,Export,iron_steel_72,721220,124481,77027
2021,Export,iron_steel_72,721230,38107,15891
2021,Export,iron_steel_72,721240,777539,353310
2021,Export,iron_steel_72,721250,20432249,3922239
2021,Export,iron_steel_72,721260,1507201,435201
2021,Export,iron_steel_72,721310,88448,124310
2021,Export,iron_steel_72,721320,594428,36124
2021,Export,iron_steel_72,721391,168430,6092
2021,Export,iron_steel_72,721399,6731,2297
2021,Export,iron_steel_72,721420,17331,10088
2021,Export,iron_steel_72,721510,114752,97840
2021,Export,iron_steel_72,721550,897126,655095
2021,Export,iron_steel_72,721590,935696,378220
2021,Export,iron_steel_72,721610,13991,11820
2021,Export,iron_steel_72,721621,10284,9302
2021,Export,iron_steel_72,721631,158701,83025
2021,Export,iron_steel_72,721632,33778,47504
2021,Export,iron_steel_72,721633,97505,72791
2021,Export,iron_steel_72,721640,263692,181560
2021,Export,iron_steel_72,721650,95108,123306
2021,Export,iron_steel_72,721661,14156,8960
2021,Export,iron_steel_72,721669,9643,4124
2021,Export,iron_steel_72,721691,1392599,1349689
2021,Export,iron_steel_72,721699,807258,183598
2021,Export,iron_steel_72,721710,2149830,1753024
2021,Export,iron_steel_72,721720,110229,64897
2021,Export,iron_steel_72,721810,13024402,2121828
2021,Export,iron_steel_72,721911,492980,74174
2021,Export,iron_steel_72,721931,96984,25908
2021,Export,iron_steel_72,722100,1276171,191025
2021,Export,iron_steel_72,722300,23427169,256693
2021,Export,iron_steel_72,722410,9233176,1869308
2021,Export,iron_steel_72,722511,6569126,1978828
2021,Export,iron_steel_72,722530,485574,482382
2021,Export,iron_steel_72,722550,460945,196055
2021,Export,iron_steel_73,730110,4140991,486545
2021,Export,iron_steel_73,730120,9286400,1085980
2021,Export,iron_steel_73,730210,565246,164940
2021,Export,iron_steel_73,730230,53873,11502
2021,Export,iron_steel_73,730290,72345,5560
2021,Export,iron_steel_73,730300,167066,31957
2021,Export,iron_steel_73,730419,4727497,2321255
2021,Export,iron_steel_73,730439,3180567,984903
2021,Export,iron_steel_73,730511,180036,85141
2021,Export,iron_steel_73,730512,9995,4472
2021,Export,iron_steel_73,730519,39300,39229
2021,Export,iron_steel_73,730520,11722,2483
2021,Export,iron_steel_73,730531,476172,186752
2021,Export,iron_steel_73,730539,5502,1937
2021,Export,iron_steel_73,730590,571239,38242
2021,Export,iron_steel_73,730619,2390442,2598757
2021,Export,iron_steel_73,730630,6428784,1216334
2021,Export,iron_steel_73,730721,7811392,189340
2021,Export,iron_steel_73,730791,1609616,85324
2021,Export,iron_steel_73,730810,3688196,985915
2021,Export,iron_steel_73,730820,768248,162783
2021,Export,iron_steel_73,730830,1842302,190377
2021,Export,iron_steel_73,730840,6784419,2219330
2021,Export,iron_steel_73,730890,16562428,2902552
2021,Export,iron_steel_73,730900,23783968,3333788
2021,Export,iron_steel_73,731010,13646187,2501621
2021,Export,iron_steel_73,731021,642650,87728
2021,Export,iron_steel_73,731029,13140833,3412150
2021,Export,iron_steel_73,731100,105364636,6053827
2021,Export,iron_steel_73,731815,122672941,7152267
2021,Export,iron_steel_73,731816,70994860,2093966
2021,Export,iron_steel_73,731822,23243901,2138369
2021,Export,iron_steel_73,731823,6115765,275578
2021,Export,iron_steel_73,732690,440345626,50102470
2021,Import,aluminum_76,760110,4666009,509979
2021,Import,aluminum_76,760120,51302132,10559240
2021,Import,aluminum_76,760310,9614031,1584152
2021,Import,aluminum_76,760320,6653229,325376
2021,Import,aluminum_76,760410,6476876,796579
2021,Import,aluminum_76,760421,63917373,9555767
2021,Import,aluminum_76,760429,88759133,14146137
2021,Import,aluminum_76,760511,1581358,7827
2021,Import,aluminum_76,760519,4336714,1137553
2021,Import,aluminum_76,760521,13277674,3628513
2021,Import,aluminum_76,760529,2403383,447315
2021,Import,aluminum_76,760611,19496968,3333933
2021,Import,aluminum_76,760612,559063505,140257699
2021,Import,aluminum_76,760691,42488762,11569160
2021,Import,aluminum_76,760692,29521241,8043211
2021,Import,aluminum_76,760711,222056780,56642830
2021,Import,aluminum_76,760719,53384858,5486902
2021,Import,aluminum_76,760720,136627909,13102029
2021,Import,aluminum_76,760810,395508,12265
2021,Import,aluminum_76,760820,28711356,3275141
2021,Import,aluminum_76,760900,9283014,367685
2021,Import,aluminum_76,761010,104736522,10203591
2021,Import,aluminum_76,761100,2693044,204613
2021,Import,aluminum_76,761210,10249517,565394
2021,Import,aluminum_76,761290,90116608,10245189
2021,Import,aluminum_76,761300,4079391,220298
2021,Import,aluminum_76,761410,409334,122359
2021,Import,aluminum_76,761490,6945325,1558194
2021,Import,aluminum_76,761610,16001157,543774
2021,Import,aluminum_76,761691,1029226,80649
2021,Import,aluminum_76,761699,247018029,12996021
2021,Import,cement_2523,250700,1175977,5230343
2021,Import,cement_2523,252310,5063764,12025000
2021,Import,cement_2523,252321,24439885,279475816
2021,Import,cement_2523,252329,106842816,2421713002
2021,Import,cement_2523,252330,56511713,139196011
2021,Import,cement_2523,252390,204531,325433
2021,Import,fertilizers,280800,298428,130046
2021,Import,fertilizers,281420,4404920,154220
2021,Import,fertilizers,283421,4489722,13399222
2021,Import,fertilizers,310210,37248562,130405469
2021,Import,fertilizers,310221,55650905,273367158
2021,Import,fertilizers,310229,2888882,11001378
2021,Import,fertilizers,310230,1684720,2939531
2021,Import,fertilizers,310240,4490133,12388470
2021,Import,fertilizers,310250,3120396,4585665
2021,Import,fertilizers,310260,530100,79083
2021,Import,fertilizers,310280,17255434,67006056
2021,Import,fertilizers,310290,33838547,85693361
2021,Import,fertilizers,310510,14798063,6172301
2021,Import,fertilizers,310520,28260000,39441465
2021,Import,fertilizers,310530,28547776,46991841
2021,Import,fertilizers,310540,44185482,85999748
2021,Import,fertilizers,310551,583973,416460
2021,Import,fertilizers,310559,79444855,173504567
2021,Import,fertilizers,310590,17501144,11604013
2021,Import,hydrogen_2804,280410,87377,293
2021,Import,iron_steel_72,260112,122681790,613516430
2021,Import,iron_steel_72,720110,1058939,1748680
2021,Import,iron_steel_72,720150,812525,644545
2021,Import,iron_steel_72,720211,10357873,6461660
2021,Import,iron_steel_72,720241,155412904,109331463
2021,Import,iron_steel_72,720260,54758,4069
2021,Import,iron_steel_72,720310,9251,20001
2021,Import,iron_steel_72,720390,894600,990956
2021,Import,iron_steel_72,720510,8947730,3320191
2021,Import,iron_steel_72,720521,45312109,26780171
2021,Import,iron_steel_72,720529,22441385,8597057
2021,Import,iron_steel_72,720610,113201,47891
2021,Import,iron_steel_72,720810,61552318,55612852
2021,Import,iron_steel_72,720825,5845983,6271873
2021,Import,iron_steel_72,720826,23131138,31652747
2021,Import,iron_steel_72,720827,54959790,61664676
2021,Import,iron_steel_72,720836,6020196,5861012
2021,Import,iron_steel_72,720837,31057382,30042940
2021,Import,iron_steel_72,720838,12491401,11337643
2021,Import,iron_steel_72,720839,40025862,62370674
2021,Import,iron_steel_72,720840,33843,4288
2021,Import,iron_steel_72,720851,14445804,13342910
2021,Import,iron_steel_72,720852,1129124,766166
2021,Import,iron_steel_72,720853,167516,182577
2021,Import,iron_steel_72,720854,391290,230890
2021,Import,iron_steel_72,720890,50537,356
2021,Import,iron_steel_72,720915,255106,178284
2021,Import,iron_steel_72,720916,57625321,45520058
2021,Import,iron_steel_72,720917,40216942,29715089
2021,Import,iron_steel_72,720918,6373233,7183965
2021,Import,iron_steel_72,720925,23907,15602
2021,Import,iron_steel_72,720926,405835,335161
2021,Import,iron_steel_72,720927,105894,157601
2021,Import,iron_steel_72,720928,71942,63187
2021,Import,iron_steel_72,720990,39467,48271
2021,Import,iron_steel_72,721011,1241083,1231755
2021,Import,iron_steel_72,721012,450208336,437113453
2021,Import,iron_steel_72,721030,97468,60593
2021,Import,iron_steel_72,721049,45114851,39890264
2021,Import,iron_steel_72,721050,29213191,28088955
2021,Import,iron_steel_72,721061,18257,11088
2021,Import,iron_steel_72,721069,1782197,1460920
2021,Import,iron_steel_72,721070,16614762,8985662
2021,Import,iron_steel_72,721090,72511,38309
2021,Import,iron_steel_72,721210,4184610,2932630
2021,Import,iron_steel_72,721220,2213387,1158845
2021,Import,iron_steel_72,721230,24517854,24430984
2021,Import,iron_steel_72,721240,29150551,14784653
2021,Import,iron_steel_72,721250,9244260,4268306
2021,Import,iron_steel_72,721260,4892038,936840
2021,Import,iron_steel_72,721310,49210,39118
2021,Import,iron_steel_72,721320,72068432,64696271
2021,Import,iron_steel_72,721391,28905003,33222553
2021,Import,iron_steel_72,721399,6118974,6705771
2021,Import,iron_steel_72,721420,55551085,100762207
2021,Import,iron_steel_72,721510,30256736,4011342
2021,Import,iron_steel_72,721550,14650476,9652976
2021,Import,iron_steel_72,721590,6885220,5714498
2021,Import,iron_steel_72,721610,1283495,810846
2021,Import,iron_steel_72,721621,15522,14725
2021,Import,iron_steel_72,721631,977181,790309
2021,Import,iron_steel_72,721632,5307085,6100768
2021,Import,iron_steel_72,721633,33545884,29605842
2021,Import,iron_steel_72,721640,287389,296514
2021,Import,iron_steel_72,721650,47785387,40664877
2021,Import,iron_steel_72,721661,11313341,6034837
2021,Import,iron_steel_72,721669,4573997,609197
2021,Import,iron_steel_72,721691,8052645,1863853
2021,Import,iron_steel_72,721699,186881,9870
2021,Import,iron_steel_72,721710,28505504,15772499
2021,Import,iron_steel_72,721720,15651380,5993480
2021,Import,iron_steel_72,721810,2086227,216662
2021,Import,iron_steel_72,721911,6074258,1679897
2021,Import,iron_steel_72,721931,11479402,2916053
2021,Import,iron_steel_72,722100,76332470,14121398
2021,Import,iron_steel_72,722300,28017143,2761781
2021,Import,iron_steel_72,722410,2355048,227033
2021,Import,iron_steel_72,722530,262543398,218668831
2021,Import,iron_steel_72,722550,59652030,58685416
2021,Import,iron_steel_73,730110,42898678,40235837
2021,Import,iron_steel_73,730120,4056520,357367
2021,Import,iron_steel_73,730210,11659101,11872925
2021,Import,iron_steel_73,730230,818941,150186
2021,Import,iron_steel_73,730240,20086,13777
2021,Import,iron_steel_73,730290,857550,453464
2021,Import,iron_steel_73,730300,4721364,2495443
2021,Import,iron_steel_73,730419,54252812,36109510
2021,Import,iron_steel_73,730439,28869162,19144074
2021,Import,iron_steel_73,730511,11132547,7072649
2021,Import,iron_steel_73,730512,9291080,6463166
2021,Import,iron_steel_73,730520,3310877,2093096
2021,Import,iron_steel_73,730531,3542768,578443
2021,Import,iron_steel_73,730539,1588545,628721
2021,Import,iron_steel_73,730590,3631192,2045744
2021,Import,iron_steel_73,730619,27274409,20604026
2021,Import,iron_steel_73,730630,22385982,12126006
2021,Import,iron_steel_73,730721,26851178,2277874
2021,Import,iron_steel_73,730791,54132995,26678083
2021,Import,iron_steel_73,730810,17008926,5642179
2021,Import,iron_steel_73,730820,24945048,8602954
2021,Import,iron_steel_73,730830,57044210,3283500
2021,Import,iron_steel_73,730840,73210762,18633021
2021,Import,iron_steel_73,730890,584619826,155632863
2021,Import,iron_steel_73,730900,101518978,10107523
2021,Import,iron_steel_73,731010,22879793,3092448
2021,Import,iron_steel_73,731021,14363516,2357083
2021,Import,iron_steel_73,731029,45273423,8867942
2021,Import,iron_steel_73,731100,63066642,9681873
2021,Import,iron_steel_73,731815,354707384,52143248
2021,Import,iron_steel_73,731816,155801792,9616193
2021,Import,iron_steel_73,731822,35701179,2777912
2021,Import,iron_steel_73,731823,12040833,786957
2021,Import,iron_steel_73,732690,784799988,96199045
2022,Export,aluminum_76,760110,990460,323341
2022,Export,aluminum_76,760120,49016765,10684462
2022,Export,aluminum_76,760310,6158772,932460
2022,Export,aluminum_76,760320,394329,45244
2022,Export,aluminum_76,760410,2956973,167862
2022,Export,aluminum_76,760421,4167937,319058
2022,Export,aluminum_76,760429,33607245,2459665
2022,Export,aluminum_76,760511,22291,5738
2022,Export,aluminum_76,760519,2713517,240338
2022,Export,aluminum_76,760521,16634860,738138
2022,Export,aluminum_76,760529,8001049,1088077
2022,Export,aluminum_76,760611,3919976,366943
2022,Export,aluminum_76,760612,152878887,14344574
2022,Export,aluminum_76,760691,364358,42640
2022,Export,aluminum_76,760692,1774816,143661
2022,Export,aluminum_76,760711,11877321,2329077
2022,Export,aluminum_76,760719,5979836,213475
2022,Export,aluminum_76,760720,23537411,1927762
2022,Export,aluminum_76,760810,546458,52893
2022,Export,aluminum_76,760820,11202558,1240473
2022,Export,aluminum_76,760900,12464132,564278
2022,Export,aluminum_76,761010,3371631,261852
2022,Export,aluminum_76,761100,618762,123867
2022,Export,aluminum_76,761210,1123585,31418
2022,Export,aluminum_76,761290,15855786,1760583
2022,Export,aluminum_76,761300,22077098,402705
2022,Export,aluminum_76,761410,33257,5472
2022,Export,aluminum_76,761490,13582840,275723
2022,Export,aluminum_76,761610,25906496,430291
2022,Export,aluminum_76,761691,2659058,212700
2022,Export,aluminum_76,761699,180578476,7598651
2022,Export,cement_2523,250700,139768904,388366559
2022,Export,cement_2523,252310,53053,268348
2022,Export,cement_2523,252321,258015,245684
2022,Export,cement_2523,252329,101181,346048
2022,Export,cement_2523,252330,86030,148625
2022,Export,cement_2523,252390,633575,1495683
2022,Export,fertilizers,280800,552588,160850
2022,Export,fertilizers,281410,93901616,174655678
2022,Export,fertilizers,281420,10734929,7283197
2022,Export,fertilizers,283421,139222,41603
2022,Export,fertilizers,310210,83163933,164453666
2022,Export,fertilizers,310221,3098499,7831564
2022,Export,fertilizers,310229,62595,73880
2022,Export,fertilizers,310230,41406597,78264165
2022,Export,fertilizers,310250,2777,1000
2022,Export,fertilizers,310260,32045,68000
2022,Export,fertilizers,310280,376904248,980087921
2022,Export,fertilizers,310290,1493624,224312
2022,Export,fertilizers,310510,1904178,402362
2022,Export,fertilizers,310520,12234111,5977525
2022,Export,fertilizers,310530,43929,36414
2022,Export,fertilizers,310540,45427,16258
2022,Export,fertilizers,310551,49639,21000
2022,Export,fertilizers,310559,620888,459649
2022,Export,fertilizers,310590,8626746,1661355
2022,Export,hydrogen_2804,280410,126568,6698
2022,Export,iron_steel_72,260112,92463493,1030068875
2022,Export,iron_steel_72,720110,357255,432712
2022,Export,iron_steel_72,720120,15226,31342
2022,Export,iron_steel_72,720211,10867,910
2022,Export,iron_steel_72,720241,20334,28864
2022,Export,iron_steel_72,720310,3802112,42603365
2022,Export,iron_steel_72,720390,126059708,329880326
2022,Export,iron_steel_72,720510,4394559,234869
2022,Export,iron_steel_72,720521,31584773,3514807
2022,Export,iron_steel_72,720529,12796279,8373127
2022,Export,iron_steel_72,720610,411927,16299
2022,Export,iron_steel_72,720810,68447,65869
2022,Export,iron_steel_72,720825,106352,14507
2022,Export,iron_steel_72,720826,208897,54010
2022,Export,iron_steel_72,720836,1161150,2053350
2022,Export,iron_steel_72,720837,20000,37177
2022,Export,iron_steel_72,720839,42203,67777
2022,Export,iron_steel_72,720851,234042,98464
2022,Export,iron_steel_72,720852,5721,6387
2022,Export,iron_steel_72,720853,17241,26788
2022,Export,iron_steel_72,720854,4531,1742
2022,Export,iron_steel_72,720890,216462,17294
2022,Export,iron_steel_72,720915,30436,34244
2022,Export,iron_steel_72,720916,64714,68579
2022,Export,iron_steel_72,720917,1610754,819901
2022,Export,iron_steel_72,720918,406587,56610
2022,Export,iron_steel_72,720925,19505,29417
2022,Export,iron_steel_72,720926,168284,19084
2022,Export,iron_steel_72,720927,15562,10573
2022,Export,iron_steel_72,720928,112369,112494
2022,Export,iron_steel_72,720990,103661,88402
2022,Export,iron_steel_72,721012,1106164,2128198
2022,Export,iron_steel_72,721020,1425876,168019
2022,Export,iron_steel_72,721030,6540,17841
2022,Export,iron_steel_72,721041,36839,14760
2022,Export,iron_steel_72,721049,4836199,4549597
2022,Export,iron_steel_72,721050,1647819,1444951
2022,Export,iron_steel_72,721061,330600,324907
2022,Export,iron_steel_72,721069,390646,195279
2022,Export,iron_steel_72,721070,114101,22974
2022,Export,iron_steel_72,721090,808351,198306
2022,Export,iron_steel_72,721210,521168,60419
2022,Export,iron_steel_72,721220,499034,259345
2022,Export,iron_steel_72,721240,451976,176719
2022,Export,iron_steel_72,721250,20761907,2288665
2022,Export,iron_steel_72,721260,1480691,298566
2022,Export,iron_steel_72,721320,1007422,67370
2022,Export,iron_steel_72,721391,193627,17077
2022,Export,iron_steel_72,721399,6148,5302
2022,Export,iron_steel_72,721420,13032,10648
2022,Export,iron_steel_72,721510,78804,57508
2022,Export,iron_steel_72,721550,1384949,137047
2022,Export,iron_steel_72,721590,1724280,639938
2022,Export,iron_steel_72,721610,147255,48388
2022,Export,iron_steel_72,721621,45677,41202
2022,Export,iron_steel_72,721631,8887,6290
2022,Export,iron_steel_72,721632,96322,148007
2022,Export,iron_steel_72,721633,244710,117892
2022,Export,iron_steel_72,721640,29291,23116
2022,Export,iron_steel_72,721650,229786,303223
2022,Export,iron_steel_72,721661,8359,2957
2022,Export,iron_steel_72,721669,2873,3634
2022,Export,iron_steel_72,721691,2142986,1427205
2022,Export,iron_steel_72,721699,1107348,165896
2022,Export,iron_steel_72,721710,2304439,1712166
2022,Export,iron_steel_72,721720,39346,1838
2022,Export,iron_steel_72,721810,10593793,1145299
2022,Export,iron_steel_72,721911,308018,30844
2022,Export,iron_steel_72,721931,256825,35947
2022,Export,iron_steel_72,722100,1483220,116403
2022,Export,iron_steel_72,722300,31471780,521415
2022,Export,iron_steel_72,722410,15846751,2128443
2022,Export,iron_steel_72,722511,3000768,862966
2022,Export,iron_steel_72,722530,194640,114563
2022,Export,iron_steel_72,722550,284242,82608
2022,Export,iron_steel_73,730110,1591582,124738
2022,Export,iron_steel_73,730120,9538832,1556119
2022,Export,iron_steel_73,730210,781862,441175
2022,Export,iron_steel_73,730230,309660,81345
2022,Export,iron_steel_73,730240,141000,91
2022,Export,iron_steel_73,730290,112968,28527
2022,Export,iron_steel_73,730300,206236,15234
2022,Export,iron_steel_73,730419,5036441,4642465
2022,Export,iron_steel_73,730439,3632494,2255808
2022,Export,iron_steel_73,730511,29324110,16492689
2022,Export,iron_steel_73,730512,4658,2165
2022,Export,iron_steel_73,730531,388419,172969
2022,Export,iron_steel_73,730539,523362,10885
2022,Export,iron_steel_73,730590,505320,18178
2022,Export,iron_steel_73,730619,869480,331238
2022,Export,iron_steel_73,730630,6764702,1220645
2022,Export,iron_steel_73,730721,10152781,216326
2022,Export,iron_steel_73,730791,3315390,195060
2022,Export,iron_steel_73,730810,763070,151185
2022,Export,iron_steel_73,730820,1079503,297463
2022,Export,iron_steel_73,730830,2483395,166353
2022,Export,iron_steel_73,730840,2479234,583594
